iter	F1	Logloss
884	0.9469601299	0.1942379223
885	0.9468651331	0.1941731816
886	0.9469553451	0.1940324794
887	0.9470028415	0.1938010389
888	0.9470407795	0.1936306965
889	0.9470835025	0.1934820717
890	0.9472212198	0.1934228207
891	0.9473589246	0.1932748423
892	0.9474538812	0.1930808861
893	0.947715072	0.1927629866
894	0.947715072	0.1926952786
895	0.9476723205	0.1926048977
896	0.9478527607	0.1925258247
897	0.9479523724	0.1923783519
898	0.9479904371	0.1922187563
899	0.9479810512	0.1921572394
900	0.9478955204	0.192020136
901	0.9478527607	0.1919550614
902	0.9482136413	0.1917719532
903	0.9481615159	0.191619817
904	0.9482136413	0.1915012831
905	0.9482136413	0.1914871824
906	0.948308525	0.1914420081
907	0.948308525	0.1913614139
908	0.9485837994	0.19119706
909	0.9486265843	0.191106295
910	0.9485270898	0.1909713362
911	0.948617314	0.190841782
912	0.9485270898	0.1907778735
913	0.9487549621	0.1906401952
914	0.9488972081	0.1905433336
915	0.9488972081	0.1904202934
916	0.9490210232	0.1902878811
917	0.9491112515	0.1901859733
918	0.9492014797	0.1900886298
919	0.9493391077	0.1899885367
920	0.9492871323	0.1898734392
921	0.9494630449	0.1897196277
922	0.9494247688	0.1896119234
923	0.9496052335	0.1895449019
924	0.9497766346	0.1892038986
925	0.9497856982	0.1889494802
926	0.9498668833	0.1888397952
927	0.9498668833	0.1887625036
928	0.9500090236	0.1886823552
929	0.9499661629	0.1885109223
930	0.9500563952	0.1884112095
931	0.9500992601	0.1883245797
932	0.9504083751	0.1881975152
933	0.9503654905	0.1879235621
934	0.9504986237	0.1878337443
935	0.9504986237	0.1878048483
936	0.9505933312	0.1876220118
937	0.9506406786	0.1875170961
938	0.9505549039	0.1873495529
939	0.950730915	0.1872730362
940	0.9507738122	0.1869586972
941	0.9507738122	0.1869227413
942	0.9509069579	0.1867891096
943	0.9509498669	0.186717722
944	0.9509498669	0.1865780152
945	0.9509498669	0.1865526168
946	0.9510312768	0.1864328353
947	0.9511644701	0.1862800186
948	0.9510268562	0.1860653125
949	0.9511600614	0.1860121915
950	0.9511600614	0.1859537928
951	0.9511985915	0.1859054104
952	0.9511985915	0.1858070991
953	0.9512976755	0.1856408476
954	0.951241535	0.1854926355
955	0.9512503385	0.1854216844
956	0.9514694596	0.1852528526
957	0.9515167931	0.1850183897
958	0.9518866221	0.1848198942
959	0.9518436611	0.1845951879
960	0.9518480076	0.1845429041
961	0.9519382644	0.1844891937
962	0.9519768911	0.1843896573
963	0.9519768911	0.1842960292
964	0.9521617475	0.1842176138
965	0.95215311	0.1840009127
966	0.9522433872	0.1838539666
967	0.9523336643	0.1836712295
968	0.9521574291	0.183547538
969	0.9522563177	0.1834255504
970	0.9525227909	0.1833114882
971	0.9525185051	0.1832355687
972	0.9526087741	0.1830978761
973	0.9527420447	0.1829746832
974	0.9529225908	0.1828149198
975	0.9530989031	0.1826934845
976	0.9530989031	0.1826796621
977	0.9531461587	0.1825823354
978	0.9530601192	0.1825343
979	0.9531073701	0.182390464
980	0.9531116025	0.1822648735
981	0.9531116025	0.1821877521
982	0.9532018593	0.1819782654
983	0.9532490975	0.1818821389
984	0.9533823729	0.181756724
985	0.9534684298	0.1815841103
986	0.9537045393	0.1813989293
987	0.9537517484	0.1812619993
988	0.9536101083	0.1811666445
989	0.9535670773	0.1810393269
990	0.9535586948	0.1809409314
991	0.9534684298	0.1808081246
992	0.9535072673	0.1806941204
993	0.9536878216	0.1805340734
994	0.9536878216	0.1804785101
995	0.9539072728	0.1803398766
996	0.9540961408	0.1802029706
997	0.9543238852	0.1800527224
998	0.954272559	0.1799351929
999	0.9543628402	0.1798084796
1000	0.954272559	0.179665522
1001	0.9543197617	0.179612691
1002	0.9544100388	0.1795551731
1003	0.9545085297	0.179424164
1004	0.9545475062	0.1793454531
1005	0.9545475062	0.1792703303
1006	0.9546336839	0.1792204061
1007	0.9546295878	0.1791028766
1008	0.9547629797	0.1789272718
1009	0.9548101666	0.1787963875
1010	0.9547670639	0.1786473021
1011	0.9548142464	0.1785161708
1012	0.9547670639	0.178413207
1013	0.9549907453	0.1781740071
1014	0.9549948088	0.1780786099
1015	0.9549476345	0.1780456932
1016	0.9549948088	0.1779554296
1017	0.9550419789	0.177879468
1018	0.9552696908	0.1776788312
1019	0.9553559337	0.1776195311
1020	0.9551753713	0.1773487134
1021	0.955214447	0.1771670059
1022	0.9553950339	0.1770666383
1023	0.955214447	0.17696487
1024	0.9555716092	0.1767360227
1025	0.9554772871	0.1765567353
1026	0.955622771	0.1763584567
1027	0.9555756208	0.1762327856
1028	0.9558113293	0.1760908452
1029	0.9556739189	0.1759672172
1030	0.9558033497	0.1759166909
1031	0.9558073399	0.1757597221
1032	0.9559016023	0.1755918669
1033	0.9559447504	0.1753863466
1034	0.9561684648	0.1751703027
1035	0.9561213434	0.1751107449
1036	0.9561253047	0.1750001097
1037	0.9562979684	0.1748721714
1038	0.9562547966	0.1747200836
1039	0.9562076749	0.1746585005
1040	0.956345086	0.1745726723
1041	0.9561684648	0.1744217334
1042	0.956258746	0.1743799253
1043	0.956294022	0.174248043
1044	0.9563411441	0.174163183
1045	0.9565178128	0.1740755776
1046	0.9566552285	0.1739593589
1047	0.9566591422	0.1737973208
1048	0.956690602	0.1736633705
1049	0.9566945134	0.1735973944
1050	0.9566552285	0.1734609944
1051	0.9566120367	0.1734070437
1052	0.9568358317	0.1732863186
1053	0.9568790355	0.1731563424
1054	0.9570596469	0.1730910387
1055	0.9570086705	0.172950355
1056	0.956965455	0.1728524426
1057	0.9572796243	0.1726938388
1058	0.9572363965	0.1726106018
1059	0.9572363965	0.172583347
1060	0.9573660916	0.1724626342
1061	0.9573190009	0.1723219551
1062	0.9573660916	0.1721850312
1063	0.9575035	0.1721105045
1064	0.9575467437	0.1719684132
1065	0.9576764985	0.1718873108
1066	0.9576726747	0.1718058015
1067	0.9576764985	0.1715611409
1068	0.9576370698	0.1714505979
1069	0.957817722	0.1713763468
1070	0.9578685934	0.1712524353
1071	0.9578685934	0.171166893
1072	0.9578253409	0.1709796483
1073	0.95795511	0.1708208967
1074	0.95795511	0.170701456
1075	0.9579118497	0.1706470626
1076	0.9579118497	0.1705929399
1077	0.9580021676	0.1705134439
1078	0.9581790263	0.1702902655
1079	0.9581752484	0.1702003948
1080	0.9581714699	0.1701063161
1081	0.9582147536	0.1700368
1082	0.9581714699	0.1699776669
1083	0.9581752484	0.1698362307
1084	0.9581752484	0.169770352
1085	0.9582185284	0.1696754104
1086	0.9582185284	0.1695217845
1087	0.9581752484	0.1693674402
1088	0.9583126327	0.1691591476
1089	0.9582731214	0.1690092232
1090	0.9584500045	0.1689276649
1091	0.9584029628	0.1688371797
1092	0.9585798817	0.1687585812
1093	0.9585365854	0.1686218221
1094	0.9585836231	0.1685513199
1095	0.958666486	0.1684364175
1096	0.958666486	0.1683081282
1097	0.9589845514	0.1681861084
1098	0.9588075881	0.1681153747
1099	0.9589845514	0.1679760103
1100	0.9588471789	0.1679287922
1101	0.9589845514	0.1679046179
1102	0.9589808457	0.1677857476
1103	0.9590315732	0.1675911042
1104	0.9591182184	0.1674809819
1105	0.9590315732	0.16734257
1106	0.9590315732	0.1673153553
1107	0.9589882565	0.1672274174
1108	0.9589956647	0.1671064469
1109	0.9592159342	0.167044139
1110	0.9594869247	0.1669367612
1111	0.959345921	0.1667952817
1112	0.9593929265	0.166679584
1113	0.9595736031	0.166544934
1114	0.9595772549	0.1663515122
1115	0.9595699508	0.1661866663
1116	0.9597506437	0.1660629063
1117	0.9597506437	0.1659997504
1118	0.959797633	0.1659602189
1119	0.9598446181	0.1659305606
1120	0.9600180709	0.1657664233
1121	0.9599277163	0.1656824238
1122	0.9598807265	0.1655994946
1123	0.9598409902	0.1653732381
1124	0.9597940007	0.1653436905
1125	0.9597940007	0.1653012744
1126	0.9599277163	0.1651812038
1127	0.9600578348	0.1650662152
1128	0.9600614439	0.1649872767
1129	0.9600578348	0.1649512593
1130	0.9601012155	0.1648610601
1131	0.9602457535	0.1646778674
1132	0.9602457535	0.1645384908
1133	0.9603361041	0.1643865088
1134	0.9604228788	0.1642940778
1135	0.9603794895	0.1641953833
1136	0.9603361041	0.1641117014
1137	0.960563762	0.1639619225
1138	0.9606071558	0.1638926964
1139	0.9606035963	0.1638670394
1140	0.9607843137	0.1637746197
1141	0.9607338123	0.1636897898
1142	0.9609074886	0.1635903375
1143	0.9609145542	0.163526538
1144	0.9608277233	0.1633829169
1145	0.9609579756	0.1632338605
1146	0.9611786505	0.1630916733
1147	0.9612795373	0.1629477946
1148	0.9612760381	0.1628959983
1149	0.9612795373	0.1627765265
1150	0.9614098509	0.1625920771
1151	0.9613664091	0.1624916506
1152	0.961460263	0.1624041135
1153	0.9615506258	0.1623458988
1154	0.961590601	0.1623032529
1155	0.9615071835	0.1622511219
1156	0.961637522	0.1621105491
1157	0.961590601	0.1619410641
1158	0.961590601	0.161832973
1159	0.9615871294	0.1617505066
1160	0.961724434	0.1616697016
1161	0.9616775127	0.1615559944
1162	0.9616775127	0.1615516439
1163	0.961818264	0.161507688
1164	0.9618651726	0.1614551099
1165	0.961912077	0.161407081
1166	0.9619990059	0.1611816718
1167	0.9619921363	0.1610017635
1168	0.9619452228	0.1608695735
1169	0.9620756679	0.1607070344
1170	0.9621729109	0.1605807456
1171	0.9621729109	0.1604663087
1172	0.962440678	0.160357058
1173	0.9624841801	0.1602783206
1174	0.9625779626	0.1601564903
1175	0.9625779626	0.1600939588
1176	0.9625779626	0.1598849746
1177	0.9626214689	0.1597572666
1178	0.9625745796	0.1596375415
1179	0.9625779626	0.1595764541
1180	0.9625745796	0.1595197174
1181	0.9628524946	0.159358808
1182	0.9629428778	0.1592161324
1183	0.963033261	0.159120571
1184	0.9632977762	0.1590280602
1185	0.9634383333	0.1589058327
1186	0.9632542373	0.1588264755
1187	0.9631705002	0.1587478315
1188	0.9631705002	0.1586422988
1189	0.9631705002	0.1586241429
1190	0.9632608794	0.1585455112
1191	0.9632107023	0.1584418341
1192	0.9634014097	0.1582957546
1193	0.9636692273	0.1581928496
1194	0.9637596023	0.1580996311
1195	0.9638532442	0.1579540604
1196	0.9639904215	0.1578187652
1197	0.9640404771	0.1577321723
1198	0.9639468691	0.157651763
1199	0.9639468691	0.1575995839
1200	0.964033978	0.1574387962
1201	0.9641211026	0.1573438485
1202	0.964208243	0.1572469453
1203	0.9642953991	0.1571086188
1204	0.9642485876	0.1569996396
1205	0.9643890094	0.1569131056
1206	0.9644761819	0.1568683069
1207	0.9644793926	0.1567977784
1208	0.9644793926	0.1567613307
1209	0.9645261874	0.1566347092
1210	0.9644358082	0.1566220202
1211	0.9646165665	0.1565377921
1212	0.9645697758	0.1565277636
1213	0.9646165665	0.1563868313
1214	0.9647069456	0.1562406342
1215	0.964753728	0.1560981372
1216	0.9649217973	0.155925523
1217	0.9648750057	0.1558787845
1218	0.9649249684	0.1557718851
1219	0.9649685847	0.155659428
1220	0.9649217973	0.1556046852
1221	0.9649217973	0.1556035425
1222	0.9649217973	0.15553089
1223	0.9650090416	0.1553669038
1224	0.965136785	0.1552126628
1225	0.9651399376	0.1551378855
1226	0.9651867257	0.1550980871
1227	0.9652303658	0.1550222259
1228	0.965320794	0.1548718636
1229	0.9653675739	0.1547655711
1230	0.96545175	0.1546804767
1231	0.96545175	0.1545731873
1232	0.9654985304	0.1544439027
1233	0.9654985304	0.1544105877
1234	0.9655421905	0.1543628974
1235	0.9655421905	0.154309184
1236	0.9655421905	0.1542834822
1237	0.9654985304	0.1542187805
1238	0.9655889668	0.154163435
1239	0.9654486252	0.1541096548
1240	0.9654486252	0.1540609134
1241	0.9655390738	0.1539145445
1242	0.9655827416	0.1539095998
1243	0.9655827416	0.1538798395
1244	0.9657137688	0.1537713681
1245	0.96576055	0.1536770666
1246	0.9657636471	0.1535905255
1247	0.9659507122	0.1534973474
1248	0.9659445525	0.1534337831
1249	0.9659913169	0.153347555
1250	0.9662097978	0.1531442559
1251	0.9663002669	0.1530825676
1252	0.9662128545	0.1529947966
1253	0.9662128545	0.1529175528
1254	0.9661691542	0.1528751855
1255	0.9662535058	0.1526879552
1256	0.9662535058	0.1526371813
1257	0.9663846537	0.1525222398
1258	0.966562599	0.1524497213
1259	0.9667813179	0.1522722333
1260	0.9666968326	0.1521376147
1261	0.9668280762	0.1520493326
1262	0.9669155918	0.1519736299
1263	0.9669245735	0.1518937953
1264	0.9669215802	0.1518513864
1265	0.9670996063	0.1517434122
1266	0.9670588235	0.1516177246
1267	0.9669683258	0.1515795133
1268	0.9670090963	0.1515345558
1269	0.9670090963	0.1514513242
1270	0.9670090963	0.1513362581
1271	0.9672309224	0.1511884684
1272	0.9672338885	0.1511091338
1273	0.9672776646	0.151068179
1274	0.9672747024	0.1509337806
1275	0.9673652288	0.150846225
1276	0.9675492193	0.1507528445
1277	0.9675521564	0.1507283772
1278	0.9676426664	0.1505949796
1279	0.9677331764	0.1505352611
1280	0.9676426664	0.1504320409
1281	0.9676047417	0.150260244
1282	0.9676923077	0.1501645641
1283	0.96765145	0.1500894827
1284	0.9676952312	0.1500325793
1285	0.9677828054	0.1499573884
1286	0.9679171003	0.1498988364
1287	0.9679200036	0.1497911983
1288	0.9681009909	0.1496853426
1289	0.9681009909	0.1496466675
1290	0.9681914845	0.1495598471
1291	0.9681914845	0.1494741005
1292	0.9681886058	0.1493920704
1293	0.9682352941	0.1493181804
1294	0.9682762366	0.149201588
1295	0.9684572566	0.1490359486
1296	0.9684134311	0.1488947165
1297	0.9684601113	0.1488387992
1298	0.968503937	0.1488110376
1299	0.9684572566	0.1487503565
1300	0.9684572566	0.1487038038
1301	0.9685506131	0.1486200825
1302	0.9684601113	0.1485256272
1303	0.9685477667	0.1484296532
1304	0.968641115	0.1483223401
1305	0.9686354379	0.1482554253
1306	0.968723125	0.148142974
1307	0.9688136514	0.148089585
1308	0.9689013625	0.1479953832
1309	0.9690796324	0.1477870667
1310	0.9692112651	0.1477394227
1311	0.9693101575	0.1476281477
1312	0.969400688	0.1475353546
1313	0.9694884563	0.1474921075
1314	0.9693540356	0.1474509018
1315	0.9693129356	0.1472544441
1316	0.9692690654	0.1472079394
1317	0.9692718469	0.1470792815
1318	0.9691813368	0.1469938931
1319	0.9691813368	0.1469597771
1320	0.9692718469	0.1468900685
1321	0.9692662834	0.1466917661
1322	0.9693979176	0.1466601563
1323	0.9693129356	0.1466084374
1324	0.969400688	0.146502653
1325	0.9696228892	0.1463104423
1326	0.969713432	0.1462160309
1327	0.9696201385	0.1461463786
1328	0.9697957705	0.146029431
1329	0.9699357059	0.1459471501
1330	0.9698945176	0.1458283655
1331	0.9699796242	0.145742489
1332	0.9700235465	0.1456538479
1333	0.9701607426	0.1454622049
1334	0.9702073712	0.145410485
1335	0.9702073712	0.1453691682
1336	0.9702952364	0.1453234247
1337	0.9703857997	0.1452382887
1338	0.9703857997	0.1451612475
1339	0.9703857997	0.1451448931
1340	0.970341861	0.14511431
1341	0.9705176396	0.1450121381
1342	0.9705615942	0.1449706659
1343	0.9705176396	0.1449159098
1344	0.9706961366	0.1448052285
1345	0.9706987908	0.1447399834
1346	0.9706987908	0.1446364219
1347	0.970967888	0.1445225213
1348	0.9710144928	0.1444067273
1349	0.9710092408	0.1442945446
1350	0.9710584719	0.1442156259
1351	0.9710584719	0.1442052941
1352	0.9709291795	0.1440486341
1353	0.9709731468	0.1439996514
1354	0.9711050725	0.1438666136
1355	0.9711490557	0.1436636135
1356	0.9712344281	0.1435119359
1357	0.9713690314	0.1434113563
1358	0.9714156285	0.1433067573
1359	0.9714622214	0.1431914831
1360	0.9714622214	0.1430976279
1361	0.9714156285	0.1428989613
1362	0.9715062288	0.142795893
1363	0.9716408444	0.1427258607
1364	0.9717314488	0.1426001388
1365	0.9717754723	0.1424392098
1366	0.9717780294	0.1423578279
1367	0.9719126574	0.1422538666
1368	0.9720032618	0.1421689658
1369	0.9718220531	0.1421091016
1370	0.9717780294	0.1419685735
1371	0.9718635313	0.1418504377
1372	0.9718635313	0.1417991238
1373	0.9718194998	0.1417408613
1374	0.9719566892	0.1416343098
1375	0.9720007249	0.1415047734
1376	0.9720472976	0.1414262799
1377	0.97218195	0.1413674072
1378	0.9722700498	0.1413128407
1379	0.9723166146	0.1411788804
1380	0.9724953555	0.1410948716
1381	0.9724487946	0.141065293
1382	0.9724047306	0.1409946688
1383	0.9724047306	0.14093242
1384	0.9724047306	0.1408224931
1385	0.9724462975	0.1407354556
1386	0.972622609	0.1406231988
1387	0.9725735527	0.14053054
1388	0.9728039162	0.1404477667
1389	0.9728480123	0.1403416088
1390	0.9728039162	0.1403142532
1391	0.9728039162	0.1402563106
1392	0.9727573546	0.140135475
1393	0.9728014506	0.1400386217
1394	0.9728014506	0.1399794666
1395	0.9728896545	0.1398239558
1396	0.9728455506	0.1397409652
1397	0.9728455506	0.139711271
1398	0.9729362165	0.1396481548
1399	0.9729362165	0.1395950683
1400	0.9729803246	0.1394923445
1401	0.9729803246	0.1394012223
1402	0.9729803246	0.1393536094
1403	0.9730685528	0.1392593393
1404	0.9731126729	0.1391834728
1405	0.973156797	0.1391044088
1406	0.973156797	0.1389468873
1407	0.973205785	0.1388309433
1408	0.9732033552	0.1386634888
1409	0.9732033552	0.1386274258
1410	0.9732940376	0.138546698
1411	0.9733823063	0.1384093473
1412	0.9733405876	0.1382531845
1413	0.9733405876	0.1381578752
1414	0.9734312659	0.1380677056
1415	0.9734288564	0.1380178206
1416	0.9734288564	0.1379402796
1417	0.9734288564	0.1378452421
1418	0.9735660848	0.1376849491
1419	0.9735219441	0.1376031024
1420	0.9735243449	0.137523981
1421	0.9734360834	0.1373997905
1422	0.9734802122	0.1373349889
1423	0.9736639318	0.1372789097
1424	0.9737128354	0.1372028434
1425	0.9738034808	0.1371078362
1426	0.9738476182	0.1370391354
1427	0.9738476182	0.1369306216
1428	0.973801106	0.136840409
1429	0.9738941262	0.1367201165
1430	0.9738941262	0.1366074228
1431	0.9740312712	0.1364969404
1432	0.9738917596	0.1363555884
1433	0.974075417	0.1362725995
1434	0.9740289172	0.1361490517
1435	0.9740289172	0.1360176842
1436	0.9740289172	0.1360165365
1437	0.9741637204	0.1358907851
1438	0.9743008657	0.1358392335
1439	0.9743915152	0.1356439427
1440	0.9742567078	0.1355603478
1441	0.9741172204	0.1354661625
1442	0.974254374	0.1353731349
1443	0.9742985359	0.1352863208
1444	0.9743891936	0.1351965552
1445	0.974570509	0.1351051845
1446	0.9744356813	0.1350914934
1447	0.9744356813	0.1349830294
1448	0.9744356813	0.1349179983
1449	0.9745240254	0.1348500783
1450	0.9746100834	0.1347515898
1451	0.9746100834	0.1346521423
1452	0.9746588694	0.1345502414
1453	0.9745682035	0.1345185069
1454	0.9746565716	0.1344574432
1455	0.9747030556	0.1344075804
1456	0.9747937256	0.1342214968
1457	0.9748402013	0.1341756635
1458	0.9749727965	0.134054147
1459	0.9748798404	0.1339855165
1460	0.9748821182	0.133880011
1461	0.9752006166	0.1336995817
1462	0.9751099424	0.1335523036
1463	0.975202865	0.1334512138
1464	0.9752957708	0.1333664396
1465	0.975293531	0.1332732412
1466	0.9752470759	0.1332151997
1467	0.9753819649	0.1331202142
1468	0.9754726391	0.1330380229
1469	0.9756561948	0.1328866414
1470	0.9756539874	0.1327643197
1471	0.9755610973	0.1327044289
1472	0.9756097561	0.1326144638
1473	0.9756075444	0.1325050139
1474	0.9755610973	0.1324513828
1475	0.9755610973	0.1323722662
1476	0.9755610973	0.1322984764
1477	0.9756075444	0.1322437116
1478	0.9755610973	0.1321879473
1479	0.9756517796	0.1321002629
1480	0.9756539874	0.1319499036
1481	0.9757910962	0.1318546541
1482	0.9758331444	0.1317634419
1483	0.9758331444	0.1316473969
1484	0.9757468607	0.1315807787
1485	0.9757468607	0.1315736362
1486	0.975793291	0.1315102272
1487	0.975793291	0.1314177805
1488	0.9757954855	0.1312972817
1489	0.9757468607	0.1311524951
1490	0.9758375266	0.131066338
1491	0.9759281926	0.1309437836
1492	0.9758817663	0.1307868433
1493	0.975788901	0.1307079318
1494	0.9758773919	0.130635498
1495	0.9758752041	0.1305318592
1496	0.9758752041	0.1304585592
1497	0.9759216433	0.1303785402
1498	0.9759216433	0.1302622216
1499	0.9760123339	0.1301738645
1500	0.9763329706	0.1300619644
1501	0.9762422923	0.129950842
1502	0.9764257866	0.129882729
1503	0.9763351165	0.1297698387
1504	0.9763351165	0.1297353046
1505	0.9763815223	0.1296728749
1506	0.9763815223	0.1295894483
1507	0.9764257866	0.1295281136
1508	0.9764257866	0.1293912338
1509	0.9764257866	0.1293581459
1510	0.9764700549	0.1292726175
1511	0.9766071267	0.1291441939
1512	0.976744186	0.1290310456
1513	0.976786362	0.128918108
1514	0.9768306506	0.1288384117
1515	0.9768285494	0.1287653297
1516	0.976921333	0.1287455615
1517	0.9768749433	0.1286540261
1518	0.9769656298	0.1284870338
1519	0.9769656298	0.1283967897
1520	0.9771954482	0.1283029677
1521	0.9772397534	0.1282225703
1522	0.977104774	0.128180271
1523	0.9770583968	0.1280780679
1524	0.9771490751	0.1280297061
1525	0.9771006212	0.1279622278
1526	0.9772376893	0.1277755537
1527	0.9772397534	0.1277052815
1528	0.977279942	0.1276340567
1529	0.977279942	0.1276100699
1530	0.977279942	0.1275606075
1531	0.977414966	0.1274674318
1532	0.9774613396	0.127394275
1533	0.977414966	0.1272152709
1534	0.977414966	0.127194134
1535	0.9773222061	0.1270764344
1536	0.9774108682	0.1270409474
1537	0.9775500023	0.1269222584
1538	0.9775943396	0.1268852472
1539	0.9776830264	0.1268309565
1540	0.9777314164	0.1267901401
1541	0.9778201116	0.126703315
1542	0.9777314164	0.1266282196
1543	0.977775762	0.126505591
1544	0.9778201116	0.1264020475
1545	0.977775762	0.1263508871
1546	0.9778221235	0.1263131701
1547	0.9779551846	0.126145949
1548	0.9780478955	0.1260859001
1549	0.9780035376	0.1259861845
1550	0.9780478955	0.1258846455
1551	0.9779571843	0.1257924006
1552	0.9780015422	0.1256691464
1553	0.9780922574	0.1255387635
1554	0.9780922574	0.1254833134
1555	0.9781809934	0.1253946642
1556	0.9782253674	0.1253366318
1557	0.9781366234	0.1252759533
1558	0.9782717169	0.1251517407
1559	0.9783624405	0.1250422557
1560	0.9784975504	0.1249365137
1561	0.978588278	0.1248994528
1562	0.9784048634	0.1248391895
1563	0.9785419408	0.1246666709
1564	0.9787214736	0.1245147353
1565	0.9787697333	0.1244248564
1566	0.9789029536	0.1243188292
1567	0.9788991242	0.1242014631
1568	0.9787658802	0.1241041384
1569	0.9788547055	0.1240119099
1570	0.9789010391	0.1238767265
1571	0.9789454578	0.1237585047
1572	0.9789898807	0.1237368639
1573	0.9789917873	0.1236777775
1574	0.9791713936	0.1235607381
1575	0.9792158286	0.1234830296
1576	0.97926215	0.1234205003
1577	0.9793065892	0.1233543519
1578	0.9793510324	0.1232904584
1579	0.97926215	0.1232092957
1580	0.9792177149	0.1231647081
1581	0.9793973498	0.1231077954
1582	0.9793954797	0.1230355924
1583	0.9794380645	0.122957115
1584	0.9796196269	0.1228991835
1585	0.9796640944	0.1227806915
1586	0.9796196269	0.1227382962
1587	0.9794881104	0.1226438171
1588	0.9794881104	0.1226175444
1589	0.9795344194	0.1225351094
1590	0.9795325618	0.1224240641
1591	0.9795788709	0.1223816063
1592	0.9795344194	0.1223229934
1593	0.9795344194	0.1223158446
1594	0.9796233265	0.1222176099
1595	0.9797122498	0.1221343606
1596	0.9797567175	0.1220598546
1597	0.9798011892	0.1219781423
1598	0.9800236085	0.121940077
1599	0.9800236085	0.1218201698
1600	0.9799809342	0.1217805107
1601	0.980205212	0.1215521751
1602	0.9802497162	0.1214423183
1603	0.9802533025	0.1212342238
1604	0.9803885963	0.1211471189
1605	0.9804793899	0.1210289399
1606	0.9804331048	0.1209306345
1607	0.9805239025	0.1209136736
1608	0.9804776174	0.1208868745
1609	0.9804776174	0.1208631799
1610	0.9804758445	0.1206887793
1611	0.9804758445	0.1206360454
1612	0.9804758445	0.1206037206
1613	0.9806574646	0.120511109
1614	0.9806574646	0.1204776934
1615	0.9807019934	0.1203166981
1616	0.9807945516	0.1201767758
1617	0.9807482746	0.1201262041
1618	0.9807002407	0.1200722777
1619	0.9807447775	0.119984584
1620	0.9807893183	0.1199411871
1621	0.9809727079	0.1198566328
1622	0.9810155327	0.119764803
1623	0.9810138081	0.1196683418
1624	0.9809229651	0.1196028263
1625	0.9808784121	0.1195211089
1626	0.9811080836	0.1194325182
1627	0.9810155327	0.1193614878
1628	0.9809709796	0.1193516001
1629	0.9810600899	0.1193301357
1630	0.9810600899	0.1192987627
1631	0.9811046512	0.1192200993
1632	0.9811046512	0.1191615214
1633	0.9812400636	0.1190134179
1634	0.9811954942	0.1189863555
1635	0.9812417677	0.1189620553
1636	0.9814680233	0.1189073041
1637	0.9815176423	0.1188034274
1638	0.9815193207	0.1187021629
1639	0.9815193207	0.1186230634
1640	0.9815622162	0.1185438732
1641	0.9815622162	0.1185047853
1642	0.9815622162	0.1184515188
1643	0.9815622162	0.1184270565
1644	0.9816530427	0.1183348348
1645	0.981699287	0.1182629185
1646	0.981699287	0.1182016108
1647	0.9816067941	0.118093818
1648	0.9816530427	0.1179958887
1649	0.981699287	0.1179710585
1650	0.9816547089	0.1178742563
1651	0.9818346957	0.1177774038
1652	0.9819238805	0.1176876847
1653	0.9819238805	0.1176589004
1654	0.9818792861	0.1175959711
1655	0.9818792861	0.1175365662
1656	0.9819701167	0.1174315067
1657	0.9819684789	0.1173398991
1658	0.9819684789	0.1173094405
1659	0.9819684789	0.1172428397
1660	0.9819238805	0.1172040146
1661	0.9820130814	0.1171239539
1662	0.9820576879	0.1170916314
1663	0.9821501567	0.1170367432
1664	0.982151778	0.1169817334
1665	0.9822872195	0.116894571
1666	0.9822872195	0.1168318908
1667	0.9824704814	0.1167270494
1668	0.9824274622	0.1166664635
1669	0.9825166886	0.1165654574
1670	0.9825166886	0.1164997795
1671	0.9825166886	0.1164542626
1672	0.982607511	0.1163851893
1673	0.9824720734	0.1162855959
1674	0.9826059312	0.116158756
1675	0.9825613079	0.1161481269
1676	0.9826059312	0.1161343707
1677	0.9826967619	0.1160021233
1678	0.9827429609	0.1159608281
1679	0.9827413934	0.115904086
1680	0.9827413934	0.115876179
1681	0.9828768679	0.1157639603
1682	0.9828753123	0.1156831824
1683	0.9828322282	0.1156113897
1684	0.982786029	0.1155758809
1685	0.9828768679	0.1155019825
1686	0.982786029	0.1154307371
1687	0.9826951901	0.1153602112
1688	0.9827398256	0.1152563701
1689	0.9827398256	0.1151501476
1690	0.9827844651	0.1150339342
1691	0.9827844651	0.1149981669
1692	0.9827844651	0.1149652892
1693	0.9828291087	0.1148633049
1694	0.9828753123	0.1148295392
1695	0.9829646118	0.1148078003
1696	0.9830092677	0.1147390356
1697	0.9830092677	0.1146579225
1698	0.9830554672	0.1146097073
1699	0.9829646118	0.1144910576
1700	0.9831001272	0.114422229
1701	0.9831894593	0.1143677044
1702	0.9831909867	0.1142811997
1703	0.9831909867	0.1142051244
1704	0.9831925139	0.1141198061
1705	0.9831463226	0.1139947353
1706	0.9831478537	0.1139720892
1707	0.9831478537	0.1139254188
1708	0.9831940407	0.1139076944
1709	0.9832833651	0.1138623855
1710	0.9832387009	0.1137914767
1711	0.9832848837	0.1137271584
1712	0.9833310624	0.1136830124
1713	0.9833757267	0.1135862525
1714	0.9833757267	0.1135272677
1715	0.9834203952	0.1134612506
1716	0.9835112423	0.1134457774
1717	0.9835112423	0.1133758279
1718	0.9835574128	0.1132816554
1719	0.9835589063	0.1132275622
1720	0.9835142377	0.1131084742
1721	0.9834680716	0.1130695931
1722	0.9834219013	0.1129187671
1723	0.9834695731	0.112765158
